Gene 1,Gene 2,Gene 3,Gene 4,Gene 5,Gene 6,Gene 7,Gene 8,Gene 9,Gene 10,Gene 11,Gene 12,Gene 13,Gene 14,Gene 15,Gene 16,Gene 17,Gene 18,Gene 19,Gene 20,Gene 21,Gene 22,Gene 23,Gene 24,Gene 25,Gene 26,Gene 27,Gene 28,Gene 29,Gene 30,Gene 31,Gene 32,Gene 33,Gene 34,Gene 35,Gene 36,Gene 37,Gene 38,Gene 39,Gene 40,Gene 41,Gene 42,Gene 43,Gene 44,Gene 45,Gene 46,Gene 47,Gene 48,Gene 49,Gene 50,Gene 51,Gene 52,Gene 53,Gene 54,Gene 55,Gene 56,Gene 57,Gene 58,Gene 59,Gene 60,Gene 61,Gene 62,Gene 63,Gene 64,Gene 65,Gene 66,Gene 67,Gene 68,Gene 69,Gene 70,Gene 71,Gene 72,Gene 73,Gene 74,Gene 75,Gene 76,Gene 77,Gene 78,Gene 79,Gene 80,Gene 81,Gene 82,Gene 83,Gene 84,Gene 85,Gene 86,Gene 87,Gene 88,Gene 89,Gene 90,Gene 91,Gene 92,Gene 93,Gene 94,Gene 95,Gene 96,Gene 97,Gene 98,Gene 99,Gene 100,Gene 101,Gene 102,Gene 103,Gene 104,Gene 105,Gene 106,Gene 107,Gene 108,Gene 109,Gene 110,Gene 111,Gene 112,Gene 113,Gene 114,Gene 115,Gene 116,Gene 117,Gene 118,Gene 119,Gene 120,Gene 121,Gene 122,Gene 123,Gene 124,Gene 125,Gene 126,Gene 127,Gene 128,Gene 129,Gene 130,Gene 131,Gene 132,Gene 133,Gene 134,Gene 135,Gene 136,Gene 137,Gene 138,Gene 139,Gene 140,Gene 141,Gene 142,Gene 143,Gene 144,Gene 145,Gene 146,Gene 147,Gene 148,Gene 149,Gene 150,Gene 151,Gene 152,Gene 153,Gene 154,Gene 155,Gene 156,Gene 157,Gene 158,Gene 159,Gene 160,Gene 161,Gene 162,Gene 163,Gene 164,Gene 165,Gene 166,Gene 167,Gene 168,Gene 169,Gene 170,Gene 171,Gene 172,Gene 173,Gene 174,Gene 175,Gene 176,Gene 177,Gene 178,Gene 179,Gene 180,Gene 181,Gene 182,Gene 183,Gene 184,Gene 185,Gene 186,Gene 187,Gene 188,Gene 189,Gene 190,Gene 191,Gene 192,Gene 193,Gene 194,Gene 195,Gene 196,Gene 197,Gene 198,Gene 199,Gene 200,Gene 201,Gene 202,Gene 203,Gene 204,Gene 205,Gene 206,Gene 207,Gene 208,Gene 209,Gene 210,Gene 211,Gene 212,Gene 213,Gene 214,Gene 215,Gene 216,Gene 217,Gene 218,Gene 219,Gene 220,Gene 221,Gene 222,Gene 223,Gene 224,Gene 225,Gene 226,Gene 227,Gene 228,Gene 229,Gene 230,Gene 231,Gene 232,Gene 233,Gene 234,Gene 235,Gene 236,Gene 237,Gene 238,Gene 239,Gene 240,Gene 241,Gene 242,Gene 243,Gene 244,Gene 245,Gene 246,Gene 247,Gene 248,Gene 249,Response
67.0539,49.7124,64.7417,68.21,68.21,47.4002,65.8978,70.5222,48.5563,62.4295,56.649,61.2734,52.0246,53.1807,53.1807,43.9319,41.6197,54.3368,49.7124,53.1807,65.8978,72.8344,48.5563,70.5222,38.1514,86.7077,52.0246,50.8685,48.5563,53.1807,49.7124,32.3709,61.2734,62.4295,47.4002,33.527,39.3075,62.4295,64.7417,53.1807,47.4002,90.176,54.3368,55.4929,34.6831,46.2441,75.1466,56.649,53.1807,70.5222,70.5222,63.5856,87.8638,55.4929,49.7124,48.5563,69.3661,64.7417,53.1807,43.9319,62.4295,31.2148,49.7124,55.4929,57.8051,83.2393,41.6197,80.9271,49.7124,50.8685,54.3368,64.7417,52.0246,41.6197,27.7465,61.2734,109.83,77.4588,71.6783,35.8392,60.1173,54.3368,62.4295,47.4002,62.4295,48.5563,68.21,39.3075,64.7417,63.5856,35.8392,54.3368,52.0246,124.859,32.3709,40.4636,60.1173,50.8685,47.4002,67.0539,173.415,98.2687,58.9612,65.8978,67.0539,47.4002,57.8051,52.0246,69.3661,48.5563,55.4929,56.649,46.2441,55.4929,36.9953,54.3368,39.3075,223.128,71.6783,78.6149,40.4636,53.1807,46.2441,45.088,107.517,42.7758,55.4929,46.2441,47.4002,41.6197,75.1466,52.0246,52.0246,50.8685,40.4636,52.0246,49.7124,45.088,67.0539,40.4636,47.4002,32.3709,50.8685,46.2441,80.9271,89.0199,46.2441,264.747,49.7124,41.6197,60.1173,75.1466,69.3661,75.1466,43.9319,46.2441,40.4636,92.4882,80.9271,55.4929,76.3027,78.6149,55.4929,56.649,46.2441,57.8051,194.225,80.9271,46.2441,57.8051,49.7124,42.7758,49.7124,53.1807,69.3661,39.3075,36.9953,47.4002,62.4295,45.088,62.4295,55.4929,58.9612,94.8004,69.3661,47.4002,38.1514,54.3368,46.2441,41.6197,40.4636,43.9319,64.7417,92.4882,50.8685,40.4636,42.7758,67.0539,53.1807,48.5563,65.8978,67.0539,100.581,54.3368,61.2734,45.088,67.0539,57.8051,38.1514,80.9271,52.0246,41.6197,67.0539,67.0539,72.8344,79.771,40.4636,41.6197,58.9612,35.8392,54.3368,46.2441,46.2441,50.8685,50.8685,54.3368,60.1173,67.0539,50.8685,45.088,28.9026,55.4929,43.9319,79.771,42.7758,41.6197,99.4248,62.4295,56.649,49.7124,78.6149,62.4295,43.9319,73.9905,65.8978,55.4929,82.0832,78.6149,31.2148,1
60.052,73.8693,60.052,124.356,71.2122,48.8919,61.6463,62.1778,38.7947,45.7033,46.2348,37.2004,43.0462,39.3261,45.1719,44.109,51.0177,52.612,71.7436,64.835,101.504,75.9951,46.2348,52.0805,55.2691,68.0236,48.8919,52.612,63.2407,58.4577,61.1149,49.4234,41.4519,40.389,73.3379,35.0746,37.2004,68.0236,67.4921,57.3949,119.041,85.0294,93.001,94.5953,36.1375,40.389,81.3094,53.6748,57.9263,76.5265,60.052,56.332,63.2407,59.5206,32.4175,85.0294,64.3035,71.7436,83.4351,70.1493,82.3723,34.0118,74.4008,153.053,40.389,72.275,39.3261,108.413,46.7662,41.4519,52.612,56.8634,58.9892,37.2004,77.5894,68.555,289.1,92.4695,70.1493,44.6405,49.4234,53.6748,80.778,46.7662,53.1434,49.9548,62.1778,52.0805,47.8291,81.3094,46.7662,43.5776,48.3605,83.4351,38.2632,37.2004,83.4351,48.8919,66.4293,51.0177,127.013,221.608,57.3949,58.4577,104.693,32.9489,51.0177,57.3949,71.2122,78.1208,67.4921,71.7436,57.9263,51.5491,53.1434,43.5776,49.4234,48.8919,65.8978,73.3379,138.173,49.9548,55.2691,49.9548,170.59,75.4636,56.332,56.332,40.389,44.6405,59.5206,79.1837,48.8919,34.0118,47.8291,65.8978,106.818,161.025,71.7436,128.076,60.5835,53.6748,42.5147,37.7318,73.8693,90.8752,27.1031,47.2976,90.3438,77.0579,53.6748,98.8467,64.835,70.6807,47.8291,46.7662,55.8006,85.0294,72.8065,41.9833,52.0805,113.727,41.4519,52.612,45.7033,55.8006,44.6405,81.8408,44.6405,54.2063,35.0746,49.9548,43.0462,65.8978,58.4577,56.8634,54.7377,103.098,48.3605,48.8919,67.4921,36.6689,56.332,75.4636,155.179,88.7495,95.6581,41.4519,59.5206,63.7721,38.2632,40.389,48.3605,99.9096,41.9833,50.4862,44.109,54.2063,37.7318,41.9833,51.5491,57.9263,141.893,40.9204,128.607,43.0462,40.389,55.8006,69.0864,54.2063,46.7662,37.2004,37.7318,43.5776,123.293,108.944,41.9833,44.109,70.1493,48.8919,46.2348,41.4519,44.6405,56.332,71.7436,66.4293,107.881,73.8693,47.8291,87.6866,45.1719,56.332,54.7377,77.0579,45.1719,35.0746,85.0294,54.7377,46.7662,58.4577,64.835,56.332,32.9489,68.0236,47.2976,43.0462,63.7721,81.3094,26.5717,0
54.7287,39.0919,73.7162,70.3655,49.1441,58.0794,63.664,83.7684,42.4427,68.1316,46.9103,46.9103,45.7934,59.1963,55.8456,59.1963,43.5596,56.9625,31.2735,62.5471,91.5868,68.1316,46.9103,68.1316,58.0794,93.8206,53.6118,42.4427,40.2088,58.0794,59.1963,43.5596,42.4427,49.1441,53.6118,44.6765,46.9103,71.4824,77.0669,46.9103,117.276,83.7684,46.9103,29.0397,33.5074,54.7287,71.4824,43.5596,56.9625,89.353,58.0794,55.8456,64.7809,72.5993,27.9228,62.5471,45.7934,71.4824,43.5596,82.6515,53.6118,42.4427,65.8978,123.977,48.0272,87.1191,44.6765,116.159,56.9625,55.8456,71.4824,50.261,48.0272,31.2735,50.261,81.5346,78.1839,81.5346,37.975,33.5074,46.9103,55.8456,82.6515,54.7287,42.4427,45.7934,61.4302,49.1441,53.6118,103.873,51.378,55.8456,71.4824,69.2486,42.4427,23.4552,79.3008,91.5868,54.7287,63.664,135.146,90.4699,25.689,71.4824,63.664,51.378,68.1316,51.378,70.3655,58.0794,61.4302,63.664,60.3133,59.1963,43.5596,54.7287,42.4427,34.6243,53.6118,68.1316,25.689,52.4949,54.7287,51.378,101.639,58.0794,61.4302,53.6118,49.1441,46.9103,64.7809,82.6515,40.2088,31.2735,40.2088,39.0919,80.4177,72.5993,63.664,55.8456,50.261,61.4302,37.975,55.8456,70.3655,90.4699,48.0272,60.3133,62.5471,46.9103,41.3258,60.3133,77.0669,99.4052,48.0272,48.0272,50.261,102.756,84.8853,48.0272,43.5596,106.107,35.7412,68.1316,55.8456,52.4949,70.3655,53.6118,35.7412,50.261,54.7287,54.7287,49.1441,63.664,51.378,51.378,51.378,36.8581,59.1963,48.0272,55.8456,40.2088,52.4949,90.4699,87.1191,52.4949,48.0272,48.0272,53.6118,43.5596,53.6118,34.6243,84.8853,67.0147,45.7934,43.5596,60.3133,73.7162,42.4427,49.1441,54.7287,62.5471,123.977,29.0397,68.1316,45.7934,53.6118,63.664,46.9103,65.8978,67.0147,48.0272,56.9625,39.0919,49.1441,88.2361,184.291,55.8456,51.378,37.975,48.0272,54.7287,27.9228,115.042,56.9625,73.7162,64.7809,79.3008,52.4949,62.5471,35.7412,45.7934,56.9625,83.7684,40.2088,44.6765,87.1191,56.9625,71.4824,49.1441,51.378,55.8456,41.3258,75.95,60.3133,62.5471,58.0794,78.1839,40.2088,1
87.6986,26.26,98.1035,115.445,83.2393,92.1579,53.511,92.1579,41.6197,34.1876,72.8344,27.251,46.0789,62.925,47.0699,76.7982,32.2057,81.7529,33.6921,60.9431,113.959,69.8616,64.4114,72.8344,50.5382,65.4023,38.6468,75.3118,29.2329,63.9159,91.6624,77.7892,38.1514,35.1785,96.6171,24.2781,49.0518,104.545,66.8888,85.7167,250.709,75.8073,73.8254,61.934,19.3234,38.1514,110.986,32.7012,40.1333,44.5925,65.8978,32.7012,41.1242,49.5472,22.7917,48.5563,49.5472,59.4567,26.26,91.6624,47.0699,35.1785,105.04,695.643,34.1876,45.088,28.7374,147.651,39.1423,91.1669,61.934,54.0065,33.1966,23.7827,47.5653,56.4838,114.454,55.9884,93.6443,43.6016,49.5472,48.0608,84.2303,51.0336,31.2148,42.6106,67.3842,38.1514,60.9431,132.787,53.0155,54.9974,29.2329,42.6106,65.4023,30.7193,128.327,70.3571,102.563,35.1785,142.696,210.08,28.7374,58.4657,118.913,75.3118,59.4567,51.0336,69.8616,57.4748,33.1966,78.2846,52.5201,109.004,36.665,42.6106,43.1061,25.7646,70.3571,98.599,31.7102,44.097,48.0608,42.6106,59.9522,71.8435,56.9793,86.2122,38.1514,45.088,56.4838,89.6805,75.8073,28.2419,41.1242,82.2484,63.4205,236.34,76.3027,47.0699,91.6624,152.11,37.6559,64.4114,46.0789,68.3752,32.7012,35.1785,91.1669,47.5653,30.2238,109.995,48.0608,81.7529,52.0246,69.3661,30.7193,48.5563,65.8978,28.2419,58.9612,108.013,69.8616,69.8616,56.4838,41.6197,32.7012,41.6197,34.1876,50.0427,47.5653,79.2756,89.185,68.8707,85.7167,64.9069,54.502,43.6016,109.995,57.4748,46.0789,32.2057,47.5653,107.517,43.1061,99.5899,54.0065,32.7012,34.6831,47.0699,30.7193,29.7283,65.4023,140.714,24.7736,52.5201,35.1785,73.8254,35.674,20.8098,48.5563,33.1966,30.2238,58.9612,95.1307,35.1785,39.6378,28.2419,29.2329,69.3661,34.1876,50.0427,93.6443,38.6468,42.6106,108.013,40.6287,44.5925,80.2665,34.1876,31.2148,36.665,58.4657,72.8344,100.581,55.4929,96.1216,81.7529,75.3118,49.5472,49.0518,36.1695,23.2872,58.9612,36.1695,74.3208,67.8797,104.049,62.4295,40.1333,40.1333,56.4838,24.2781,71.348,58.4657,32.2057,62.925,88.1941,41.1242,1
74.135,37.0675,70.0164,65.8978,57.6606,51.4827,67.9571,74.135,45.3047,53.542,61.7792,72.0757,32.9489,43.2454,24.7117,47.3641,51.4827,49.4234,43.2454,51.4827,61.7792,63.8385,43.2454,78.2537,65.8978,105.025,59.7199,49.4234,37.0675,55.6013,53.542,41.1861,53.542,63.8385,90.6095,78.2537,49.4234,201.812,86.4909,67.9571,72.0757,119.44,47.3641,53.542,24.7117,49.4234,59.7199,59.7199,61.7792,105.025,72.0757,53.542,72.0757,61.7792,41.1861,47.3641,49.4234,55.6013,32.9489,55.6013,72.0757,41.1861,51.4827,72.0757,63.8385,65.8978,55.6013,131.796,51.4827,37.0675,41.1861,43.2454,55.6013,51.4827,39.1268,82.3723,121.499,82.3723,76.1944,16.4745,51.4827,51.4827,72.0757,47.3641,57.6606,80.313,57.6606,35.0082,39.1268,55.6013,67.9571,47.3641,53.542,82.3723,39.1268,45.3047,82.3723,53.542,80.313,45.3047,142.092,84.4316,72.0757,65.8978,49.4234,39.1268,47.3641,49.4234,72.0757,47.3641,51.4827,55.6013,61.7792,37.0675,63.8385,67.9571,37.0675,28.8303,47.3641,74.135,43.2454,49.4234,37.0675,70.0164,121.499,78.2537,37.0675,45.3047,45.3047,59.7199,72.0757,72.0757,37.0675,24.7117,53.542,53.542,53.542,76.1944,65.8978,61.7792,53.542,43.2454,43.2454,47.3641,63.8385,100.906,80.313,32.9489,51.4827,45.3047,51.4827,51.4827,80.313,70.0164,43.2454,51.4827,51.4827,82.3723,49.4234,70.0164,59.7199,86.4909,32.9489,78.2537,51.4827,49.4234,360.379,137.974,53.542,43.2454,47.3641,35.0082,51.4827,63.8385,45.3047,41.1861,57.6606,65.8978,39.1268,41.1861,67.9571,47.3641,55.6013,41.1861,123.558,65.8978,53.542,70.0164,51.4827,32.9489,45.3047,70.0164,55.6013,117.38,63.8385,57.6606,57.6606,53.542,32.9489,39.1268,84.4316,63.8385,37.0675,39.1268,53.542,47.3641,67.9571,32.9489,59.7199,72.0757,82.3723,35.0082,26.771,35.0082,59.7199,65.8978,35.0082,53.542,43.2454,45.3047,61.7792,70.0164,41.1861,67.9571,70.0164,74.135,45.3047,76.1944,32.9489,88.5502,41.1861,43.2454,43.2454,117.38,43.2454,45.3047,90.6095,26.771,51.4827,28.8303,94.7281,63.8385,49.4234,49.4234,65.8978,26.771,74.135,82.3723,57.6606,0
95.8514,74.2848,68.2941,134.192,67.096,49.1238,43.1331,122.211,52.7183,55.1145,43.1331,28.7554,35.9443,37.1424,28.7554,53.9164,73.0867,41.935,41.935,53.9164,61.1053,55.1145,68.2941,65.8978,59.9071,105.437,51.5201,49.1238,68.2941,43.1331,56.3127,47.9257,47.9257,53.9164,91.0588,111.427,40.7368,67.096,45.5294,50.322,182.118,75.483,41.935,85.0681,61.1053,45.5294,62.3034,43.1331,55.1145,53.9164,47.9257,37.1424,53.9164,58.709,22.7647,35.9443,44.3313,33.548,29.9536,69.4922,154.56,35.9443,35.9443,73.0867,27.5573,101.842,45.5294,92.2569,49.1238,57.5108,37.1424,91.0588,43.1331,34.7461,45.5294,131.796,136.588,91.0588,57.5108,58.709,46.7275,56.3127,134.192,37.1424,39.5387,74.2848,74.2848,77.8792,43.1331,68.2941,68.2941,29.9536,62.3034,51.5201,39.5387,41.935,75.483,49.1238,61.1053,39.5387,182.118,173.731,32.3498,55.1145,89.8607,43.1331,65.8978,45.5294,52.7183,61.1053,105.437,61.1053,76.6811,89.8607,55.1145,58.709,43.1331,23.9628,58.709,71.8885,56.3127,44.3313,51.5201,38.3405,76.6811,59.9071,41.935,74.2848,41.935,52.7183,45.5294,53.9164,41.935,38.3405,40.7368,49.1238,59.9071,299.536,79.0774,104.238,33.548,63.5015,44.3313,38.3405,70.6904,75.483,62.3034,28.7554,59.9071,35.9443,32.3498,63.5015,68.2941,79.0774,55.1145,33.548,39.5387,89.8607,86.2662,44.3313,59.9071,111.427,40.7368,41.935,40.7368,55.1145,623.034,87.4644,40.7368,52.7183,93.4551,37.1424,57.5108,62.3034,89.8607,50.322,57.5108,62.3034,34.7461,35.9443,61.1053,46.7275,59.9071,80.2755,153.362,105.437,67.096,56.3127,39.5387,107.833,37.1424,188.108,56.3127,62.3034,107.833,29.9536,63.5015,99.4458,47.9257,75.483,39.5387,50.322,281.563,51.5201,149.768,44.3313,39.5387,56.3127,50.322,62.3034,109.031,34.7461,58.709,49.1238,73.0867,105.437,38.3405,51.5201,64.6997,52.7183,35.9443,71.8885,41.935,49.1238,113.824,82.6718,165.344,195.297,99.4458,98.2477,67.096,34.7461,59.9071,63.5015,51.5201,29.9536,75.483,43.1331,55.1145,68.2941,130.597,52.7183,31.1517,59.9071,43.1331,67.096,80.2755,70.6904,51.5201,1
150.01,138.01,204.014,183.013,99.0069,108.007,171.012,195.013,144.01,183.013,135.009,165.011,132.009,111.008,87.006,141.01,141.01,105.007,147.01,141.01,180.012,138.01,78.0054,225.016,132.009,219.015,174.012,159.011,105.007,147.01,138.01,114.008,156.011,138.01,147.01,99.0069,126.009,180.012,174.012,96.0066,141.01,171.012,111.008,108.007,138.01,162.011,162.011,165.011,225.016,183.013,135.009,177.012,138.01,174.012,138.01,198.014,135.009,156.011,228.016,150.01,138.01,84.0058,129.009,195.013,132.009,156.011,114.008,258.018,138.01,165.011,111.008,99.0069,174.012,114.008,132.009,180.012,189.013,186.013,150.01,84.0058,114.008,141.01,204.014,171.012,135.009,162.011,186.013,174.012,126.009,177.012,129.009,114.008,273.019,174.012,120.008,147.01,129.009,120.008,141.01,138.01,168.012,189.013,144.01,204.014,174.012,162.011,156.011,159.011,201.014,153.011,186.013,129.009,126.009,153.011,183.013,129.009,162.011,225.016,138.01,180.012,414.029,135.009,141.01,129.009,261.018,177.012,162.011,102.007,147.01,108.007,195.013,159.011,147.01,126.009,123.009,153.011,150.01,108.007,183.013,174.012,123.009,132.009,108.007,138.01,174.012,150.01,165.011,171.012,180.012,150.01,96.0066,168.012,174.012,153.011,117.008,123.009,135.009,141.01,174.012,153.011,120.008,252.017,153.011,147.01,180.012,108.007,300.021,156.011,141.01,141.01,126.009,138.01,138.01,147.01,189.013,120.008,144.01,114.008,201.014,165.011,153.011,153.011,186.013,204.014,171.012,114.008,132.009,177.012,135.009,138.01,153.011,219.015,138.01,132.009,132.009,123.009,102.007,144.01,102.007,468.032,177.012,195.013,183.013,171.012,147.01,162.011,147.01,153.011,141.01,156.011,198.014,111.008,159.011,135.009,159.011,219.015,96.0066,120.008,174.012,186.013,141.01,114.008,93.0064,111.008,129.009,123.009,177.012,174.012,162.011,153.011,123.009,129.009,120.008,228.016,144.01,75.0052,156.011,105.007,144.01,111.008,198.014,171.012,159.011,159.011,162.011,123.009,225.016,177.012,168.012,0
153.731,155.561,211.38,230.596,132.684,115.298,136.344,139.09,145.495,102.487,136.344,182.098,119.873,116.213,116.213,127.194,110.723,109.808,192.163,145.495,237.001,139.09,154.646,161.966,134.514,206.804,136.344,133.599,124.449,144.58,135.429,129.939,129.024,122.618,254.388,116.213,96.9967,173.862,149.155,160.136,234.256,162.881,118.043,154.646,89.6762,103.402,209.549,118.958,169.287,157.391,134.514,117.128,195.824,148.24,154.646,183.928,147.325,161.966,140.92,118.043,141.835,107.062,159.221,666.166,135.429,157.391,146.41,176.607,129.024,116.213,141.835,102.487,124.449,135.429,123.534,171.117,296.48,172.947,173.862,125.364,143.665,112.553,365.11,117.128,117.128,167.457,137.259,140.005,161.966,166.542,110.723,124.449,118.958,196.739,148.24,87.8461,129.024,198.569,192.163,156.476,129.024,374.261,139.09,133.599,169.287,134.514,117.128,135.429,140.92,140.92,130.854,170.202,134.514,127.194,126.279,140.92,99.7419,131.769,116.213,151.901,671.656,170.202,176.607,114.383,139.09,143.665,114.383,115.298,118.958,116.213,140.92,221.445,119.873,90.5913,178.437,142.75,293.735,242.492,149.155,193.078,129.939,146.41,132.684,118.958,215.955,158.306,118.958,118.958,198.569,136.344,113.468,201.314,181.183,161.966,116.213,129.024,134.514,124.449,198.569,112.553,145.495,226.021,134.514,135.429,133.599,129.024,297.396,129.024,116.213,157.391,137.259,141.835,157.391,143.665,177.522,134.514,125.364,136.344,192.163,121.703,153.731,154.646,110.723,197.654,285.5,310.206,208.634,131.769,136.344,181.183,118.958,113.468,140.005,133.599,148.24,118.958,99.7419,192.163,102.487,102.487,163.796,143.665,229.681,131.769,305.631,105.232,98.8268,132.684,159.221,208.634,147.325,134.514,125.364,115.298,156.476,195.824,177.522,128.109,149.155,129.024,152.816,153.731,119.873,193.078,187.588,227.851,145.495,342.234,136.344,239.747,146.41,121.703,124.449,156.476,99.7419,101.572,142.75,113.468,145.495,122.618,152.816,147.325,120.788,144.58,121.703,130.854,161.051,150.985,88.7611,1
162.956,112.816,218.111,150.421,167.971,105.295,165.464,142.9,140.393,120.337,155.435,162.956,127.858,95.2669,95.2669,85.2388,117.83,100.281,175.492,157.942,228.139,177.999,125.351,215.604,130.365,183.013,132.872,122.844,112.816,97.7739,140.393,102.788,152.928,137.886,208.083,85.2388,137.886,228.139,142.9,137.886,616.728,200.562,125.351,150.421,117.83,87.7458,167.971,162.956,170.478,188.027,127.858,155.435,160.449,125.351,100.281,177.999,152.928,170.478,137.886,160.449,195.548,107.802,162.956,142.9,120.337,200.562,77.7177,225.632,165.464,135.379,130.365,145.407,172.985,112.816,90.2528,177.999,263.237,177.999,263.237,120.337,155.435,157.942,228.139,137.886,170.478,175.492,175.492,132.872,147.914,147.914,130.365,115.323,110.309,170.478,122.844,105.295,102.788,125.351,165.464,100.281,147.914,398.617,107.802,145.407,150.421,115.323,140.393,170.478,130.365,157.942,150.421,155.435,122.844,142.9,140.393,115.323,137.886,167.971,135.379,218.111,170.478,147.914,165.464,97.7739,155.435,152.928,102.788,135.379,162.956,135.379,162.956,172.985,102.788,100.281,170.478,140.393,162.956,183.013,170.478,167.971,132.872,155.435,122.844,162.956,218.111,132.872,97.7739,167.971,215.604,165.464,100.281,205.576,225.632,188.027,115.323,135.379,122.844,190.534,175.492,162.956,122.844,258.223,122.844,160.449,137.886,127.858,541.517,132.872,155.435,125.351,82.7318,82.7318,85.2388,150.421,142.9,87.7458,120.337,110.309,150.421,130.365,180.506,120.337,150.421,190.534,160.449,188.027,220.618,115.323,147.914,165.464,175.492,260.73,162.956,200.562,117.83,135.379,122.844,220.618,140.393,188.027,180.506,150.421,233.153,132.872,188.027,140.393,132.872,120.337,142.9,185.52,175.492,125.351,117.83,157.942,127.858,288.308,90.2528,140.393,130.365,165.464,125.351,117.83,175.492,195.548,188.027,175.492,220.618,325.913,140.393,140.393,102.788,135.379,115.323,198.055,147.914,95.2669,155.435,102.788,160.449,135.379,172.985,142.9,112.816,110.309,140.393,120.337,210.59,162.956,122.844,1
159.754,159.141,195.254,137.106,142.003,163.426,173.219,153.021,146.9,163.426,166.486,145.064,137.106,140.167,134.046,129.761,160.978,137.719,180.564,110.787,137.719,152.409,148.736,162.202,142.003,167.099,152.409,151.796,122.416,159.754,160.366,124.253,153.021,146.9,194.642,149.348,130.374,143.839,163.426,145.676,178.728,194.642,161.59,126.701,140.779,159.141,154.245,183.625,183.625,178.116,157.917,153.021,142.003,173.831,129.149,176.892,171.383,145.064,177.504,146.9,174.443,126.701,126.089,223.41,197.703,168.323,143.839,184.849,156.693,138.943,142.615,122.416,140.779,145.676,135.27,176.28,272.377,167.099,134.658,126.701,145.676,145.064,204.436,156.693,185.461,203.823,170.159,126.701,175.668,159.141,161.59,132.21,168.935,140.167,151.796,124.253,130.374,154.857,169.547,165.874,137.106,150.572,126.089,150.572,143.839,147.512,143.227,156.081,163.426,165.262,151.184,137.719,133.434,170.771,154.857,133.434,128.537,143.227,135.27,153.021,142.003,160.366,151.796,129.761,187.297,160.366,138.331,135.882,179.952,156.693,130.374,162.202,127.925,163.426,139.555,151.184,174.443,151.796,176.28,156.693,173.219,176.28,134.046,169.547,174.443,125.477,145.676,172.607,122.416,130.986,126.701,214.841,227.083,143.839,125.477,143.227,129.149,119.356,163.426,140.779,140.167,246.669,139.555,160.978,148.124,143.839,342.154,149.96,149.96,156.081,156.081,146.288,118.132,164.65,179.952,126.089,136.494,148.124,198.927,160.978,189.133,137.106,140.167,258.299,186.685,142.615,135.882,154.857,143.227,149.348,147.512,127.925,204.436,166.486,124.865,117.52,147.512,211.781,134.658,161.59,206.272,198.315,197.703,154.857,175.668,148.124,140.167,146.9,154.245,165.262,175.056,156.693,147.512,140.779,182.401,156.693,156.693,154.857,173.831,176.892,151.184,159.141,129.149,141.391,167.099,169.547,150.572,234.428,132.822,116.908,143.227,139.555,121.804,161.59,149.348,112.623,154.245,140.167,180.564,160.366,173.831,169.547,160.366,129.149,170.159,116.296,151.796,163.426,112.011,1
159.704,97.5492,168.337,160.568,132.08,196.825,128.627,149.345,138.123,118.268,194.235,122.584,135.533,95.8227,129.49,155.388,89.7798,103.592,100.139,117.404,146.755,137.259,138.986,207.184,119.131,189.919,110.498,94.9594,167.474,139.849,185.602,133.806,90.6431,121.721,256.39,78.5573,124.31,166.611,173.517,133.806,242.578,216.68,217.543,101.002,80.2839,126.9,172.653,138.986,130.353,183.013,177.833,152.798,96.6859,129.49,72.5145,144.166,164.884,126.037,85.4635,189.056,230.492,114.815,126.9,904.704,79.4206,141.576,140.713,250.348,110.498,145.892,208.911,94.9594,90.6431,101.866,199.415,190.782,208.911,161.431,130.353,104.455,101.866,96.6859,246.031,131.217,110.498,117.404,154.525,106.182,148.482,213.227,153.662,164.884,107.908,113.088,146.755,109.635,113.951,164.884,164.021,96.6859,115.678,259.843,94.0961,137.259,195.098,135.533,126.037,129.49,131.217,138.123,128.627,142.439,134.67,120.857,134.67,94.0961,88.9165,88.9165,151.072,150.208,71.6512,153.662,101.002,92.3696,106.182,149.345,170.927,126.037,102.729,119.994,138.986,277.109,117.404,65.6083,113.951,111.361,342.717,256.39,147.619,154.525,157.978,239.988,100.139,129.49,153.662,113.088,153.662,126.037,203.731,151.935,97.5492,161.431,157.115,149.345,174.38,115.678,145.892,94.0961,147.619,145.892,187.329,233.945,113.088,191.645,120.857,132.943,92.3696,126.037,94.9594,119.994,92.3696,134.67,125.174,150.208,164.884,109.635,123.447,116.541,182.149,108.772,118.268,110.498,119.131,168.337,163.158,146.755,86.3267,108.772,119.994,117.404,92.3696,107.045,126.037,154.525,98.4125,130.353,93.2329,169.2,74.241,90.6431,105.319,112.225,73.3777,101.002,165.747,107.908,100.139,119.131,68.1981,178.696,94.0961,95.8227,153.662,120.857,106.182,159.704,132.943,112.225,130.353,99.2757,87.19,82.8737,158.841,334.948,178.696,141.576,145.029,197.688,113.951,207.184,103.592,91.5063,141.576,184.739,108.772,119.131,139.849,223.586,134.67,117.404,107.045,148.482,69.9246,144.166,99.2757,101.866,137.259,157.978,73.3777,1
